TimeStamp,v_Vehicle,pos_x,pos_z,v_EgoPerson,pos_x_left_foot,pos_z_left_foot,crossingDecisionToken,SubjectID,ScenarioID,dest_rel_dist,speed,rel_dist_vel,acc,const,dec,Velocity_gradient,v_to_vmax,sin_Angle,direction,left,central,right,dest,curr_dist_left_dec_x,curr_dist_left_acc_x,curr_dist_left_const_x,curr_dist_right_dec_x,curr_dist_right_acc_x,curr_dist_right_const_x,curr_dist_central_dec_x,curr_dist_central_acc_x,curr_dist_central_const_x,curr_dist_left_dec_z,curr_dist_left_acc_z,curr_dist_left_const_z,curr_dist_right_dec_z,curr_dist_right_acc_z,curr_dist_right_const_z,curr_dist_central_dec_z,curr_dist_central_acc_z,curr_dist_central_const_z,dest_dist_left_dec,dest_dist_left_acc,dest_dist_left_const,dest_dist_right_dec,dest_dist_right_acc,dest_dist_right_const,dest_dist_central_dec,dest_dist_central_acc,dest_dist_central_const,car_dist_left_dec,car_dist_left_acc,car_dist_left_const,car_dist_right_dec,car_dist_right_acc,car_dist_right_const,car_dist_central_dec,car_dist_central_acc,car_dist_central_const,v_Vehicle_Effect,Angle_Left_Acc,Angle_Left_Dec,Angle_Left_Const,Angle_Right_Acc,Angle_Right_Dec,Angle_Right_Const,Angle_Central_Acc,Angle_Central_Dec,Angle_Central_Const,Choice_Literal,Choice,PrevChoice_1,PrevChoice_2,PrevChoice_3,PrevChoice_4,PrevChoice_5,PrevChoice_6,PrevChoice_7,PrevChoice_8,PrevChoice_9,InvID
579.0555,13.86433,-36.7878,384.305,1.250784,-146.091,400.6917,FALSE,1,9,5.767945531,Const,7.971875944,0,1,0,-0.630987783,0.851406902,3.843175461,C,0,1,0,2,-146.2952421,-147.3164527,-146.7718071,-146.3107388,-147.409433,-146.8234628,-146.3907998,-147.8897989,-147.0903327,400.4719612,399.373267,399.9592372,400.8959421,401.9171527,401.3725071,400.6807422,400.625953,400.6551739,5.585681239,4.853146523,5.203011291,5.536672432,4.503606496,5.025370522,5.469914007,3.984190907,4.775465871,0,0,0,0,0,0,0,0,0,0,0.897003609,0.897003609,0.897003609,0.673792718,0.673792718,0.673792718,0.111605446,0.111605446,0.111605446,C-Const,6,0,0,0,0,0,1,0,0,0,501
580.1667,13.63579,-51.85387,386.5976,0.02532223,-147.3204,400.5486,FALSE,1,9,4.558796747,Dec,7.075535022,0,0,1,0.111992059,0.017236806,4.545993545,C,0,1,0,2,-147.5065832,-148.4374994,-147.9410108,-147.5556356,-148.7318138,-148.1045188,-147.6183881,-149.1083288,-148.3136938,400.3133644,399.1371862,399.7644812,400.7347832,401.6656994,401.1692108,400.5139147,400.3404882,400.4329823,4.411295195,3.942589617,4.131862313,4.304723468,3.157645631,3.738450968,4.26818239,2.844494087,3.596081883,0,0,0,0,0,0,0,0,0,0,1.027896367,1.027896367,1.027896367,0.542899959,0.542899959,0.542899959,0.242498204,0.242498204,0.242498204,C-Dec,9,0,0,0,0,0,1,0,0,0,502
581.2778,12.54769,-65.92514,388.1988,1.499421,-147.3204,400.5486,FALSE,1,9,4.558796747,Acc,6.561113939,1,0,0,0.704902246,1.020653757,0,C,0,1,0,2,-147.3204,-147.3204,-147.3204,-147.3204,-147.3204,-147.3204,-147.3204,-147.3204,-147.3204,400.5486,400.5486,400.5486,400.5486,400.5486,400.5486,400.5486,400.5486,400.5486,4.558796747,4.558796747,4.558796747,4.558796747,4.558796747,4.558796747,4.558796747,4.558796747,4.558796747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Acc,3,0,0,0,0,0,0,0,0,1,503
582.3889,11.37506,-78.77423,389.3611,1.591756,-148.503,399.6967,FALSE,1,9,3.63202944,Const,6.196943951,0,1,0,-0.506561696,1.083506061,0,C,0,1,0,2,-148.5511321,-148.7917927,-148.6634404,-148.7991137,-150.279682,-149.4900455,-148.7464185,-149.9635111,-149.3143951,399.4005863,397.920018,398.7096545,399.7448321,399.9854927,399.8571404,399.5213506,398.6446034,399.1122019,3.715589849,4.424416153,3.992268123,3.341608813,1.933884043,2.672204434,3.486603774,3.111309372,3.231232676,0,0,0,0,0,0,0,0,0,0,1.813614968,1.813614968,1.813614968,0.242818641,0.242818641,0.242818641,1.028216805,1.028216805,1.028216805,C-Const,6,0,0,1,0,0,0,0,0,0,504
583.5,10.21197,-90.39252,390.2214,0.3737396,-149.1365,398.9691,FALSE,1,9,3.459538333,Dec,5.815893381,0,0,1,-0.716297363,0.254404018,13.18732402,L,1,0,0,2,-149.1158088,-149.0123529,-149.0675294,-149.4357856,-150.9322136,-150.1341187,-149.333496,-150.318476,-149.7931533,398.6698144,397.1733864,397.9714813,398.9484088,398.8449529,398.9001294,398.7428422,397.6115534,398.2149075,3.668846569,4.86010118,4.200218768,3.244647801,2.454467096,2.804672006,3.459399625,3.829183621,3.558820934,0,0,0,0,0,0,0,0,0,0,2.312359716,2.312359716,2.312359716,0.741563389,0.741563389,0.741563389,1.526961553,1.526961553,1.526961553,L-Dec,7,0,0,0,0,0,1,0,0,0,505
584.6111,9.053315,-100.7689,390.8036,0,-149.3348,397.9002,FALSE,1,9,15.7370591,Dec,5.421400899,0,0,1,0.045928179,0,30.53523179,L,1,0,0,7,-149.1649209,-148.3155252,-148.7685362,-149.5820672,-150.8184033,-150.1590241,-149.3895216,-149.6631298,-149.5172055,397.6529328,396.4165967,397.0759759,397.7303209,396.8809252,397.3339362,397.605233,396.1303979,396.9169766,15.50543746,14.38528413,14.97443048,15.54955288,14.66821127,15.1261445,15.43867286,13.9477802,14.74269303,48.87829984,47.87679289,48.40772434,49.30217801,50.4171267,49.81997237,49.09406339,49.18353878,49.13014003,9.053315,0.682620962,0.682620962,0.682620962,0.888175365,0.888175365,0.888175365,0.102777202,0.102777202,0.102777202,L-Dec,7,0,0,0,0,0,0,1,0,0,506
585.7222,7.912245,-109.8735,391.1749,0.4758012,-149.5772,395.9553,FALSE,1,9,13.77921374,Const,5.054248078,0,1,0,0.091790483,0.323877205,3.405554238,C,0,1,0,7,-149.3929324,-148.4715944,-148.9629747,-149.8139392,-150.9976353,-150.3663307,-149.614303,-149.7998182,-149.7008768,395.7185608,394.5348647,395.1661693,395.7710324,394.8496944,395.3410747,395.6576032,394.1691194,394.9629774,13.5583405,12.50351656,13.05525248,13.57965895,12.64156503,13.12890263,13.4795894,11.98174971,12.78053448,39.77977364,38.74406093,39.29271258,40.20401867,41.28799602,40.70658853,39.99282504,40.03843449,40.00711777,7.912245,0.735896463,0.735896463,0.735896463,0.834899864,0.834899864,0.834899864,0.049501701,0.049501701,0.049501701,C-Const,6,0,0,0,0,0,0,1,0,0,507
586.8334,6.819992,-117.7556,391.3932,0.2039187,-149.5772,395.9553,FALSE,1,9,13.77921374,Dec,4.713635904,0,0,1,-0.196522144,0.138807171,0,C,0,1,0,7,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,32.14695916,32.14695916,32.14695916,32.14695916,32.14695916,32.14695916,32.14695916,32.14695916,32.14695916,6.819992,0,0,0,0,0,0,0,0,0,C-Dec,9,0,0,0,0,0,1,0,0,0,508
587.9445,5.753462,-124.4542,391.4613,0.03906041,-149.5772,395.9553,FALSE,1,9,13.77921374,Dec,4.435899333,0,0,1,-0.085106542,0.026588366,0,C,0,1,0,7,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,25.52177825,25.52177825,25.52177825,25.52177825,25.52177825,25.52177825,25.52177825,25.52177825,25.52177825,5.753462,0,0,0,0,0,0,0,0,0,C-Dec,9,0,0,0,0,0,0,0,0,1,509
589.0555,4.668051,-129.9538,391.4124,0.0147908,-149.5772,395.9553,FALSE,1,9,13.77921374,Dec,4.314945862,0,0,1,-0.002995734,0.010068077,0,C,0,1,0,7,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,20.14238735,20.14238735,20.14238735,20.14238735,20.14238735,20.14238735,20.14238735,20.14238735,20.14238735,4.668051,0,0,0,0,0,0,0,0,0,C-Dec,9,0,0,0,0,0,0,0,0,1,510
590.1667,3.587081,-134.2187,391.3252,0.03241083,-149.5772,395.9553,FALSE,1,9,13.77921374,Const,4.4719478,0,1,0,0.654566411,0.022062006,0,C,0,1,0,7,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,16.04123899,16.04123899,16.04123899,16.04123899,16.04123899,16.04123899,16.04123899,16.04123899,16.04123899,3.587081,0,0,0,0,0,0,0,0,0,C-Const,6,0,0,0,0,0,0,0,0,1,511
591.2778,2.483691,-137.2603,391.2461,1.469306,-149.5772,395.9553,FALSE,1,9,13.77921374,Acc,5.30921713,1,0,0,0.801699293,1.000154519,0,C,0,1,0,7,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,-149.5772,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,395.9553,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.77921374,13.1864548,13.1864548,13.1864548,13.1864548,13.1864548,13.1864548,13.1864548,13.1864548,13.1864548,2.483691,0,0,0,0,0,0,0,0,0,C-Acc,3,0,0,0,0,0,1,0,0,0,512
592.3889,1.371791,-139.0826,391.1948,1.813947,-149.5785,395.2785,FALSE,1,9,13.10428584,Const,8.209960393,0,1,0,-0.008541535,1.23475116,0,C,0,1,0,7,-149.3667758,-148.3081549,-148.8727527,-149.7910391,-150.8537346,-150.2869637,-149.5790762,-149.5819574,-149.5804208,395.0659609,394.0032654,394.5700363,395.0667758,394.0081549,394.5727527,394.9785006,393.4785033,394.2785018,12.91095257,12.01018907,12.47625494,12.87807936,11.79652628,12.36248532,12.80517947,11.31035772,12.1074366,10.98863772,9.643564761,10.35564149,11.3869603,12.10266816,11.70249248,11.15761638,10.74485028,10.94136457,1.371791,0.86171479,0.86171479,0.86171479,0.709081537,0.709081537,0.709081537,0.076316626,0.076316626,0.076316626,C-Const,6,0,0,1,0,0,0,0,0,0,513
593.5,0.01307639,-139.5146,391.1786,1.450325,-149.5388,393.6267,TRUE,1,9,11.46188278,Const,789.1174143,0,1,0,0.032218522,0.987234179,1.486857674,C,0,1,0,7,-149.3216322,-148.2357933,-148.8149074,-149.7457738,-150.7806428,-150.2287127,-149.5315918,-149.4955506,-149.5147726,393.4197262,392.3848572,392.9367873,393.4095322,392.3236933,392.9028074,393.3267866,391.8272197,392.6269887,11.27841793,10.44234078,10.87050767,11.22798054,10.11095923,10.69504823,11.16398815,9.676466515,10.46936828,10.05984729,8.80421882,9.465037783,10.47157944,11.32408756,10.85196302,10.24474645,10.00200391,10.10451785,0.01307639,0.90238243,0.90238243,0.90238243,0.668413896,0.668413896,0.668413896,0.116984267,0.116984267,0.116984267,C-Const,6,0,0,0,0,0,1,0,0,0,514
594.6111,0.1467211,-139.639,391.1698,1.885543,-149.709,392.1018,FALSE,1,9,9.927807207,Const,68.92694594,0,1,0,-0.190769958,1.283486456,-7.745449061,C,0,1,0,7,-149.5217078,-148.5852471,-149.0846928,-149.9433537,-151.1151221,-150.4901789,-149.7422775,-149.9086651,-149.8199251,391.8674463,390.6956779,391.3206211,391.9145078,390.9780471,391.4774928,391.8036514,390.3129082,391.1079712,9.713484332,8.71802085,9.23197861,9.722590693,8.778715112,9.263876192,9.627875493,8.128292524,8.928052671,9.907301586,8.958801723,9.446896831,10.33122909,11.47772397,10.85554049,10.12314103,10.30535229,10.18111282,0.1467211,0.76438624,0.76438624,0.76438624,0.806410086,0.806410086,0.806410086,0.021011923,0.021011923,0.021011923,C-Const,6,0,0,0,0,0,1,0,0,0,515
595.7222,0.01115662,-139.694,391.1626,1.026396,-149.8857,390.8224,FALSE,1,9,8.637909157,Const,914.0202297,0,1,0,-0.038606369,0.698666307,-1.494821177,C,0,1,0,7,-149.7045851,-148.7990104,-149.2819836,-150.1248597,-151.3206585,-150.6828991,-149.9267439,-150.1319633,-150.0225129,390.5832403,389.3874415,390.0252009,390.6412851,389.7357104,390.2186836,390.5252209,389.0393256,389.8318031,8.416993018,7.396435337,7.921771525,8.440521826,7.555599191,8.004785334,8.33836455,6.84124018,7.639566119,10.0273362,9.276443413,9.655211326,10.44387879,11.71388922,11.02936456,10.25257526,10.65173093,10.41389456,0.01115662,0.731256599,0.731256599,0.731256599,0.839539728,0.839539728,0.839539728,0.054141565,0.054141565,0.054141565,C-Const,6,0,0,0,0,0,1,0,0,0,516
596.8334,0.0766575,-139.6272,391.1585,1.799895,-149.9785,389.2675,FALSE,1,9,7.080766617,Acc,137.2678296,1,0,0,-0.378552544,1.225185984,4.447974237,C,0,1,0,7,-149.7793828,-148.7837968,-149.314776,-150.2028933,-151.3248596,-150.7264776,-149.9963729,-150.0857373,-150.0380763,389.0431067,387.9211404,388.5195224,389.0683828,388.0727968,388.603776,388.9680329,387.4706972,388.2692762,6.878259409,5.989694117,6.435415912,6.865733499,5.902838256,6.390674811,6.780895243,5.281757507,6.081244713,10.37023164,9.712042149,10.04058423,10.78025408,12.09780167,11.38949417,10.59801361,11.08967501,10.80434907,0.0766575,0.814055455,0.814055455,0.814055455,0.756740872,0.756740872,0.756740872,0.028657291,0.028657291,0.028657291,C-Acc,3,0,0,0,0,0,1,0,0,0,517
597.9445,0.0441579,-139.5571,391.1548,0.1853536,-150.0898,388.1456,FALSE,1,9,5.953434815,Dec,248.0673696,0,0,1,-0.647994323,0.126169934,-2.250094921,C,0,1,0,7,-149.8996463,-148.948878,-149.4559545,-150.3218379,-151.4820274,-150.8632596,-150.1194166,-150.2674997,-150.1885221,387.9135621,386.7533726,387.3721404,387.9554463,387.004678,387.5117545,387.8470655,386.3543929,387.150485,5.742462276,4.83097376,5.283781072,5.748012247,4.870414587,5.303858508,5.653459989,4.153640404,4.953530586,10.83853716,10.37198425,10.59697285,11.23011335,12.62645656,11.87859532,11.06813625,11.73697452,11.36053143,0.0441579,0.772773892,0.772773892,0.772773892,0.798022435,0.798022435,0.798022435,0.012624272,0.012624272,0.012624272,C-Dec,9,0,0,1,0,0,0,0,0,0,518
599.0555,0.1032553,-139.6422,391.1476,0.3598258,-150.2596,385.513,FALSE,1,9,3.316495032,Acc,116.4094822,1,0,0,0.655682173,0.244932914,1.975179891,C,0,1,0,7,-150.0615618,-149.0713706,-149.5994726,-150.4849461,-151.6116765,-151.0107536,-150.2789096,-150.3754574,-150.3239652,385.2876539,384.1609235,384.7618464,385.3149618,384.3247706,384.8528726,385.2136221,383.7167325,384.5150736,3.120630524,2.476754467,2.737966006,3.102896934,2.339256249,2.669938747,3.016748774,1.519520485,2.31759621,11.95416529,11.73554034,11.82899515,12.31197837,13.77749502,12.99490689,12.17997063,13.05452439,12.57340507,0.1032553,0.824626424,0.824626424,0.824626424,0.746169903,0.746169903,0.746169903,0.039228261,0.039228261,0.039228261,C-Acc,3,0,0,0,0,0,0,0,0,1,519
600.1667,0.01253215,-139.6845,391.1411,1.64261,-151.0233,384.5693,FALSE,1,9,2.392264484,Acc,1045.758886,1,0,0,0.524242529,1.118122307,-35.29150356,R,0,0,1,7,-150.9918473,-150.8345836,-150.9184576,-151.3216467,-152.8133799,-152.0177888,-151.2120225,-152.155635,-151.652375,384.2709533,382.7792201,383.5748112,384.5378473,384.3805836,384.4644576,384.3360966,383.1700797,383.7919554,2.093145619,0.610659234,1.396672273,2.432232758,3.095139792,2.658135711,2.20755403,1.823491694,1.894944363,13.23083585,13.93719484,13.54439106,13.38006461,14.76726346,14.0245345,13.38625586,14.80089095,14.04421442,0.01253215,0.071699838,0.071699838,0.071699838,1.642496164,1.642496164,1.642496164,0.857098001,0.857098001,0.857098001,R-Acc,2,0,0,1,0,0,0,0,0,0,520
601.2778,0.3494401,-139.8794,391.1304,1.524976,-152.2411,384.0432,FALSE,1,9,2.455448996,Const,40.77726507,0,1,0,-0.639563226,1.038049009,-27.65333244,R,0,0,1,7,-152.3517089,-152.9047535,-152.6097964,-152.519965,-153.9142898,-153.1706499,-152.5164996,-153.8934977,-153.1590987,383.764335,382.3700102,383.1136501,384.1538089,384.7068535,384.4118964,383.924225,383.3293501,383.6466167,2.337015366,2.307313603,2.199378685,2.727196323,4.144809989,3.37991072,2.566412387,3.474577152,2.930308118,14.48507517,15.69726929,15.04431025,14.43802984,15.43502771,14.8928041,14.54734494,16.03905594,15.24327429,0.3494401,1.108117688,1.108117688,1.108117688,2.678914015,2.678914015,2.678914015,1.893515852,1.893515852,1.893515852,R-Const,5,0,1,0,0,0,0,0,0,0,521
602.3889,2.357325,-141.9393,391.0559,0.2213726,-153.3709,383.7925,FALSE,1,9,19.60504666,Dec,5.74547228,0,0,1,0.161629916,0.150688016,-10.85367012,R,0,0,1,6,-153.5320409,-154.3377455,-153.9080364,-153.6239486,-154.8891917,-154.2143954,-153.6637762,-155.1281574,-154.3471541,383.5394514,382.2742083,382.9490046,383.9536409,384.7593455,384.3296364,383.7275114,383.4025687,383.5758715,19.40397677,18.43899709,18.94499197,19.38460571,18.31634127,18.8787747,19.30535758,17.80706926,18.60612204,0,0,0,0,0,0,0,0,0,0,0.830580736,0.830580736,0.830580736,0.740215591,0.740215591,0.740215591,0.045182572,0.045182572,0.045182572,R-Dec,8,0,0,0,0,1,0,0,0,0,522
603.5,4.439775,-146.3105,390.8787,1.88415,-154.703,383.2981,FALSE,1,9,18.20950067,Acc,2.547261615,1,0,0,0.517738907,1.282538243,7.850984256,C,0,1,0,6,-154.8280648,-155.4533887,-155.1198826,-154.9756881,-156.3391286,-155.6119603,-154.9842538,-156.3905226,-155.6405125,383.0254119,381.6619714,382.3891397,383.4231648,384.0484887,383.7149826,383.1937145,382.6717873,382.9501485,18.04455331,17.2744277,17.67349843,17.96083343,16.74274927,17.38691054,17.91536058,16.44783556,17.22981954,0,0,0,0,0,0,0,0,0,0,0.981745892,0.981745892,0.981745892,0.589050434,0.589050434,0.589050434,0.196347729,0.196347729,0.196347729,C-Acc,3,0,0,0,0,0,0,0,1,0,523
604.6111,6.518214,-152.9868,390.592,1.371892,-156.086,382.822,FALSE,1,9,16.77043441,Const,1.28337024,0,1,0,-0.1150297,0.933844946,-1.365963279,C,0,1,0,6,-156.2175297,-156.875178,-156.5244322,-156.3556293,-157.7037757,-156.9847643,-156.3696622,-157.7879732,-157.0315407,382.5523707,381.2042243,381.9232357,382.9535297,383.611178,383.2604322,382.7243488,382.2360929,382.4964961,16.60340871,15.82724655,16.22857065,16.52334487,15.31627248,15.95386019,16.4757861,15.00572606,15.78905723,0,0,0,0,0,0,0,0,0,0,0.972876821,0.972876821,0.972876821,0.597919506,0.597919506,0.597919506,0.187478657,0.187478657,0.187478657,C-Const,6,0,0,1,0,0,0,0,0,0,524
605.7222,8.530979,-161.9203,390.1229,1.628531,-157.582,382.4631,FALSE,1,9,15.23905253,Const,1.031890079,0,1,0,0.117097051,1.108538751,-5.505444384,C,0,1,0,6,-157.7387913,-158.5227475,-158.1046375,-157.8377665,-159.116599,-158.434555,-157.8737224,-159.3323343,-158.5544079,382.2073335,380.928501,381.610545,382.6198913,383.4038475,382.9857375,382.3931139,382.0431836,382.2298131,15.05109225,14.16928571,14.62706082,15.00788737,13.89159783,14.4783261,14.94059981,13.44936897,14.24446293,0,0,0,0,0,0,0,0,0,0,0.886002255,0.886002255,0.886002255,0.684794072,0.684794072,0.684794072,0.100604091,0.100604091,0.100604091,C-Const,6,0,0,0,0,0,1,0,0,0,525
606.8334,10.54547,-173.061,389.2642,1.632094,-159.2736,382.2003,FALSE,1,9,13.52751858,Const,1.469033201,0,1,0,-0.208854975,1.11096408,-4.660019564,C,0,1,0,6,-159.4506522,-160.3359132,-159.863774,-159.5157828,-160.7266969,-160.0808761,-159.5700439,-161.0522636,-160.2617464,381.9581172,380.7472031,381.3930239,382.3773522,383.2626132,382.790474,382.1542457,381.9239742,382.0467856,13.32180395,12.35127398,12.85623446,13.31244838,12.290602,12.82389056,13.22759087,11.72800785,12.52777304,0,0,0,0,0,0,0,0,0,0,0.807108196,0.807108196,0.807108196,0.763688131,0.763688131,0.763688131,0.021710033,0.021710033,0.021710033,C-Const,6,0,0,0,0,0,1,0,0,0,526
607.9445,12.52358,-186.3235,387.5372,1.164435,-160.9362,381.7496,FALSE,1,9,11.82215244,Const,2.079169887,0,1,0,0.069005885,0.79262926,6.33666743,C,0,1,0,6,-161.0854407,-161.8316441,-161.433669,-161.1964445,-162.4976672,-161.8036818,-161.2257498,-162.6734987,-161.9013659,381.4893555,380.1881328,380.8821182,381.8988407,382.6450441,382.247069,381.6711084,381.2786506,381.4879614,11.64698106,10.8534126,11.25875451,11.58179285,10.42646213,11.03231978,11.52567898,10.04645277,10.83466259,0,0,0,0,0,0,0,0,0,0,0.93692716,0.93692716,0.93692716,0.633869166,0.633869166,0.633869166,0.151528997,0.151528997,0.151528997,C-Const,6,0,0,0,0,0,1,0,0,0,527
609.0555,14.46813,-201.5624,384.4832,1.785334,-162.4792,381.2562,FALSE,1,9,10.23817405,Acc,2.710522803,1,0,0,0.075462775,1.215274332,2.565233576,C,0,1,0,6,-162.6166434,-163.3038605,-162.9373447,-162.7458633,-164.0791797,-163.3680776,-162.7649466,-164.1936795,-163.4316886,380.9895367,379.6562203,380.3673224,381.3936434,382.0808605,381.7143447,381.1648278,380.7079666,380.9516259,10.08247947,9.40942691,9.745468493,9.984980595,8.76344599,9.404908645,9.94611103,8.494098447,9.266602959,0,0,0,0,0,0,0,0,0,0,1.012565036,1.012565036,1.012565036,0.558231291,0.558231291,0.558231291,0.227166872,0.227166872,0.227166872,C-Acc,3,0,0,0,0,0,1,0,0,0,528
610.1667,16.37537,-218.5564,379.6432,1.331935,-163.8357,381.1606,FALSE,1,9,8.878421745,Const,3.342931161,0,1,0,-0.026670896,0.906646273,-13.70126206,R,0,0,1,6,-164.0323941,-165.0158644,-164.4913469,-164.0622203,-165.1948218,-164.5907677,-164.1349577,-165.6312465,-164.8332258,380.9340797,379.8014782,380.4055323,381.3572941,382.3407644,381.8162469,381.1395097,381.034058,381.0902989,8.665908133,7.691288525,8.191357822,8.67190337,7.731725868,8.212479767,8.578451301,7.078636654,7.878529016,0,0,0,0,0,0,0,0,0,0,0.771600283,0.771600283,0.771600283,0.799196044,0.799196044,0.799196044,0.013797881,0.013797881,0.013797881,R-Const,5,0,0,1,0,0,0,0,0,0,529
611.2778,16.03598,-235.5147,372.4951,1.725987,-165.4157,380.9264,FALSE,1,9,7.285021305,Const,4.402863139,0,1,0,0.212650977,1.174876913,4.400154692,C,0,1,0,6,-165.5944353,-166.4881117,-166.0114843,-165.6566433,-166.8613601,-166.2188445,-165.7124576,-167.1962457,-166.404892,380.6854567,379.4807399,380.1232555,381.1051353,381.9988117,381.5221843,380.8824123,380.6624735,380.7797742,7.093449272,6.264539756,6.677561376,7.059938064,6.033131505,6.558112198,6.985943607,5.492064402,6.288437349,0,0,0,0,0,0,0,0,0,0,0.862201563,0.862201563,0.862201563,0.708594763,0.708594763,0.708594763,0.0768034,0.0768034,0.0768034,C-Const,6,0,0,0,0,1,0,0,0,0,530
612.3889,15.07564,-250.3976,365.0946,1.804488,-166.2081,380.7834,FALSE,1,9,6.485112179,Const,5.680610357,0,1,0,-0.106614616,1.228312432,1.798308037,C,0,1,0,6,-166.3791862,-167.2346169,-166.7783872,-166.4545336,-167.6867017,-167.0295454,-166.5033311,-167.9794864,-167.1922035,380.5369664,379.3047983,379.9619546,380.9544862,381.8099169,381.3536872,380.7301213,380.4637278,380.6058043,6.304707275,5.559910349,5.921615164,6.251548415,5.18726765,5.730672331,6.187434328,4.703473347,5.493835207,0,0,0,0,0,0,0,0,0,0,0.906995155,0.906995155,0.906995155,0.663801172,0.663801172,0.663801172,0.121596991,0.121596991,0.121596991,C-Const,6,0,0,0,0,0,1,0,0,0,531
613.5,14.99687,-264.9833,356.914,1.489068,-167.8278,380.6443,FALSE,1,9,4.860345051,Const,6.668830957,0,1,0,-0.192747727,1.013606484,-5.321221845,C,0,1,0,6,-168.0210029,-168.9870177,-168.4718098,-168.0573052,-169.204831,-168.5928172,-168.1266998,-169.6211986,-168.8241326,380.4147948,379.267269,379.8792828,380.8375029,381.8035177,381.2883098,380.6186305,380.4902827,380.5587349,4.661697077,3.869592717,4.244742565,4.644715074,3.74506324,4.182228399,4.560579897,3.062444114,3.861269736,0,0,0,0,0,0,0,0,0,0,0.823728638,0.823728638,0.823728638,0.747067688,0.747067688,0.747067688,0.038330475,0.038330475,0.038330475,C-Const,6,0,0,0,0,0,1,0,0,0,532
614.6111,14.89252,-278.6113,347.5871,1.376164,-169.4804,380.1514,FALSE,1,9,3.21307356,Const,7.647184668,0,1,0,-0.095640356,0.936752891,11.69907144,L,1,0,0,6,-169.6230523,-170.3363137,-169.9559076,-169.7443135,-171.0638809,-170.3601116,-169.7678854,-171.2053125,-170.4386847,379.8874865,378.5679191,379.2716884,380.2940523,381.0073137,380.6269076,380.0656554,379.6369323,379.8655846,3.10467013,2.985741314,2.956511134,2.940845938,1.724018705,2.332299039,2.935591452,1.669423413,2.310128411,0,0,0,0,0,0,0,0,0,0,1.157168918,1.157168918,1.157168918,0.413627409,0.413627409,0.413627409,0.371770754,0.371770754,0.371770754,L-Const,4,0,0,0,0,0,1,0,0,0,533
615.7222,15.09839,-291.1488,336.5331,1.276536,-171.244,379.6457,FALSE,1,9,1.631135693,Const,8.439310661,0,1,0,0.061416002,0.868936252,-0.607719947,C,0,1,0,6,-171.3894435,-172.1166607,-171.7288115,-171.5063856,-172.8183136,-172.1186186,-171.5323787,-172.9742721,-172.2052623,379.3833144,378.0713864,378.7710814,379.7911435,380.5183607,380.1305115,379.5630094,379.1495565,379.3700647,1.653917706,2.410320399,1.900018618,1.331179798,0.170937649,0.631445696,1.431060714,1.297917697,1.148204702,0,0,0,0,0,0,0,0,0,0,1.55530561,1.55530561,1.55530561,0.015490717,0.015490717,0.015490717,0.769907447,0.769907447,0.769907447,C-Const,6,0,0,0,1,0,0,0,0,0,534
616.8334,15.02116,-300.7681,326.5418,1.512679,-172.7508,379.408,FALSE,1,9,1.008601656,Const,9.220570271,0,1,0,-0.003973494,1.029678458,-7.035254373,C,0,1,0,6,-172.9272854,-173.8097125,-173.3390847,-172.9933962,-174.206377,-173.5594539,-173.0471354,-174.5288125,-173.7385847,379.1654038,377.952423,378.5993461,379.5844854,380.4669125,379.9962847,379.3612526,379.1275158,379.2521754,1.272620784,2.707581108,1.929999611,0.886072437,1.524585086,0.9713054,1.114325775,2.25032111,1.570167531,0,0,0,0,0,0,0,0,0,0,2.580227267,2.580227267,2.580227267,1.00943094,1.00943094,1.00943094,1.794829104,1.794829104,1.794829104,C-Const,6,0,0,0,0,0,1,0,0,0,535
